profile,controller,mean_L,cvar90_L,worst_L,mean_V,cvar90_V,failure_rate,mean_unsafe_duration,mean_final_I,mean_C_U,mean_C_R,fail_p_rate,fail_a_rate,fail_h_rate,fail_phi_rate,fail_m_rate,fail_I_rate,worst_max_a,worst_max_h,worst_max_p,worst_min_m,min_final_I
heat_150,lqr_like,6.12774530446775,10.766817421017894,12.560017998755091,0.03507314516021753,0.07808076802292632,1.0,0.7666416666666666,1.1713180869401898,0.6712815553131257,49.72348954766744,0.0,0.0,1.0,0.0,0.3,0.0,0.3703918485688498,1.3822416759877876,0.8950783484073447,0.026580658796143547,1.1408447042752132
heat_150,a10_barrier_v03,4.9427814238937025,8.570158222723773,10.009344273815426,0.02373707766607663,0.05614844832866868,1.0,0.732675,1.1555243368379293,0.8261880356585632,48.07672100308653,0.0,0.0,1.0,0.0,0.0,0.0,0.3079152988657668,1.3284684969540583,0.8516372559741392,0.33120926162536896,1.1311894329889909
heat_150,a10_thermal_v04,3.761693114562312,6.026797270020711,7.1463065619061075,0.01043660247039209,0.030702431531314717,0.975,0.6568374999999999,1.1257985643704922,1.059381572211952,50.12313106161426,0.0,0.0,0.975,0.0,0.0,0.0,0.28207375869927187,1.24632248101929,0.8410034933790695,0.29913850918081747,1.1025384104239515
heat_150,a10_adaptive_v06,3.605686112507079,5.888829085090308,7.031633397755625,0.009662970282125071,0.030023794997115567,0.905,0.6078125,1.1217626572273587,1.145821114463052,48.20449722803923,0.0,0.0,0.915,0.0,0.0,0.0,0.2717703559902063,1.2490140828838534,0.8277589825281072,0.2632533068389004,1.1008465552477058
heat_150,a10_supply_priority_v06,3.57505698338035,5.850722418899911,6.973468101818439,0.009543571828950917,0.029830154472925495,0.9,0.6013499999999999,1.1204007157201163,1.1545967559515913,47.795608985898795,0.0,0.0,0.9,0.0,0.0,0.0,0.27064844070842037,1.2485013017390973,0.8277570701915963,0.23762182700200862,1.098489792164608
heat_150,a10_supervisor_v07,2.4943248366050184,3.2504596347349883,3.46976834217603,0.0003657924389029357,0.0023045939605310954,0.515,0.217775,1.0247954705438116,1.078074871238882,44.807912679319614,0.0,0.0,0.4,0.0,0.135,0.155,0.2565790446937061,1.0881659722890538,0.7930618133193161,0.08642007167977839,0.9738253762967536
heat_150,a10_supervisor_refined_v07,2.4961464805847204,3.2469761901470946,3.465518121757154,0.0003649786201356689,0.0022996771562564387,0.515,0.21768333333333337,1.0248459741213365,1.0838272982032944,44.8230429518188,0.0,0.0,0.4,0.0,0.135,0.155,0.25425651527273,1.0879956980215342,0.7930618133193161,0.08632071161227636,0.9738438049745651
heat_150,a10_minimax_v07,2.284116957808243,3.0352444297548633,3.399735115315961,0.0004145750015118947,0.002583964645202314,0.4,0.20092500000000002,1.0295099093429705,1.1487618577422725,40.25779896285325,0.0,0.0,0.38,0.0,0.02,0.01,0.24781941534158974,1.0953532932546608,0.793144348709898,0.14234693129589748,0.9934632358417492
supply_stress,power_only,7.087296684380654,14.954932085804609,17.459982958131864,0.06609466519027114,0.1434726693425693,1.0,0.39456666666666657,1.1735350592333176,0.46507747038671965,7.696293425523919,0.0,0.0,0.25,0.0,1.0,0.0,0.5190178235327111,1.0946714209901585,0.8518432591739649,-0.8405978346945938,1.145923636480119
supply_stress,lqr_like,5.932298054266229,13.13554084819691,15.527903709131824,0.033272525722850076,0.09479621651287076,0.915,0.3279124999999999,1.214797454975522,0.647024342935635,49.51281226788186,0.0,0.0,0.245,0.0,0.905,0.0,0.39912305298763817,1.0566034481301667,0.9069569003204051,-0.6732683511161063,1.1893693734357438
supply_stress,a10_barrier_v03,2.1957674817500172,3.193165569132065,3.669865779491795,0.00023031888717133816,0.002096301086867551,0.28,0.04188333333333331,1.1958272337445834,0.6320184010843488,40.92663825632027,0.0,0.0,0.13,0.0,0.205,0.0,0.3665711761445623,1.0389721279774844,0.8530738214121933,-0.0727389294822294,1.1644609683304281
supply_stress,a10_thermal_v04,2.5180602033518333,3.7757960099928374,4.238464509235104,0.001470388356988674,0.006953947773195669,0.515,0.07722499999999995,1.169784818715909,0.6937557915127586,44.64540418700828,0.0,0.0,0.0,0.0,0.53,0.0,0.3473655244919023,0.9644250479760882,0.8429294745370447,-0.0874655508698503,1.1388837256103608
supply_stress,a10_adaptive_v06,2.375294037628537,3.1156070047220528,3.441062885743358,3.3014384431370504e-06,3.30143844313705e-05,0.095,0.01047499999999999,1.1454910885619474,0.7084259298717405,44.66557415619751,0.0,0.0,0.0,0.0,0.1,0.0,0.3376524477139554,0.9436673452656985,0.82949147092675,0.1061224779889764,1.0954221798672956
supply_stress,a10_supply_priority_v06,2.3691382515977026,3.0832309310111086,3.3818267337282055,1.4703027708594694e-07,1.4703027708594694e-07,0.07,0.005366666666666659,1.133718161914117,0.7064435303841867,44.55669684986313,0.0,0.0,0.0,0.0,0.075,0.0,0.3373113631168922,0.9383280003443418,0.8294881483979526,0.13986523699009215,1.0685725885409545
supply_stress,a10_supervisor_v07,2.75686847310045,5.2399925961371565,7.430665597164023,0.00507909694333477,0.023935589410257817,0.815,0.18068333333333328,1.0366138330093253,0.6263389169647654,42.453729162252195,0.0,0.0,0.0,0.0,0.82,0.105,0.3150960997449367,0.8425361042186184,0.7954507933951015,-0.37869765722225485,0.9804068074811945
supply_stress,a10_supervisor_refined_v07,2.774451262764178,5.249038489922809,7.431203974828541,0.005055572305490131,0.02385043853236031,0.815,0.1803583333333333,1.036712270557146,0.6315872639351042,42.831685229469514,0.0,0.0,0.0,0.0,0.82,0.105,0.3129118139435507,0.8424310412789104,0.7954507933951015,-0.37794095358309643,0.9804959410276931
supply_stress,a10_minimax_v07,2.7015773373026932,4.916655259997677,6.539542300215134,0.004297427059237215,0.020216347125637267,0.84,0.2026791666666666,1.0165275163774137,0.766486650672853,42.2559363264155,0.0,0.0,0.0,0.0,0.845,0.335,0.29768372944077626,0.8030462600207835,0.7955054550512104,-0.3223571890863989,0.9690088928329013
noise_disturbance,power_only,1.2879561128911945,2.1629040353004356,2.490228427818513,0.0062083844203090835,0.013952070855523574,1.0,0.2276999999999999,1.172817659100795,0.46492605508734497,11.48264919685634,0.0,0.0,0.275,0.0,1.0,0.0,0.558227802597309,1.1160457914887603,0.8573496848348573,-0.2468249764756826,1.141967232523896
noise_disturbance,lqr_like,4.58962793614545,6.2348848020924486,6.556521758627518,0.0033358196897771697,0.009559306418378336,0.91,0.2139999999999999,1.2137524267836173,0.6495796044530828,82.52260092554232,0.0,0.0,0.255,0.0,0.895,0.0,0.4251122600636063,1.0653116438972952,0.9097254365609442,-0.20204038558213241,1.1852581804346396
noise_disturbance,a10_barrier_v03,3.5425040678845345,4.45736704490858,4.745285523138808,1.4728132509758888e-05,0.00013648322228943438,0.245,0.03836249999999998,1.1957181337771154,0.6373690605370141,68.27114885052312,0.0,0.0,0.165,0.0,0.125,0.0,0.3877248140154229,1.0471204283297249,0.8538801884159882,0.05304866214381472,1.176681448165455
noise_disturbance,a10_thermal_v04,3.734373116872246,4.614809117393902,4.84203995650869,0.00010608919098856113,0.0008024919771062323,0.375,0.026124999999999964,1.1718747512409848,0.704910852422006,71.65564054577978,0.0,0.0,0.0,0.0,0.39,0.0,0.3688447282919317,0.9764349057492587,0.8436946104378881,-0.021067199909938095,1.1481765344862074
