profile,architecture,controller,mean_L,cvar90_L,worst_L,mean_V,cvar90_V,failure_rate,mean_unsafe_duration,mean_final_I,min_final_I,fail_p_rate,fail_a_rate,fail_h_rate,fail_phi_rate,fail_m_rate,fail_I_rate,worst_max_a,worst_max_h,worst_max_p,worst_min_m,cooling_scale,supply_scale,impulse_scale,resource_score
combined_moderate,C1.20_S1.60_I1.03,a10_minimax_v07,3.100673164442746,3.969779492651389,4.05707751463336,0.0,0.0,0.0,0.0,1.076571437768831,1.048641484201966,0.0,0.0,0.0,0.0,0.0,0.0,0.36836169114405903,0.9500859779301697,0.7945900906036526,0.25536249943027245,1.2,1.6,1.03,0.8225
combined_moderate,C1.30_S1.50_I1.03,a10_minimax_v07,3.1505568738317984,3.998870239620418,4.044128837900211,1.0593775074092807e-08,1.0593775074092807e-08,0.0125,0.00017708333333333188,1.065869674496419,1.0298134417511338,0.0,0.0,0.0,0.0,0.0125,0.0,0.3673787957303294,0.9423863916292956,0.7946497614415194,0.1382101918372482,1.3,1.5,1.03,0.8225
combined_moderate,C1.20_S1.60_I1.05,a10_minimax_v07,3.1008125103747375,3.9705200321326997,4.057765859425763,0.0,0.0,0.0,0.0,1.097470089853457,1.0689424052207404,0.0,0.0,0.0,0.0,0.0,0.0,0.36836236112676435,0.9500559485944552,0.7945486957903015,0.2533909756604671,1.2,1.6,1.05,0.8375000000000001
combined_moderate,C1.30_S1.50_I1.05,a10_minimax_v07,3.151007105807328,3.9997269637202106,4.044452466994114,6.58014986788751e-09,6.58014986788751e-09,0.0125,0.00015624999999999876,1.0864978401819043,1.0494776999431938,0.0,0.0,0.0,0.0,0.0125,0.0,0.3673945795364578,0.9423896772867644,0.7946059781661559,0.1401412068163687,1.3,1.5,1.05,0.8375000000000001
combined_moderate,C1.10_S1.75_I1.00,a10_minimax_v07,3.0320772304272503,3.8877848976677765,4.057513958207224,0.0,0.0,0.0,0.0,1.0546522452297755,1.036215891711061,0.0,0.0,0.0,0.0,0.0,0.0,0.3676721465861244,0.9574232247766843,0.7945957497271242,0.4365082620711118,1.1,1.75,1.0,0.8500000000000001
combined_moderate,C1.10_S1.75_I1.03,a10_minimax_v07,3.0317592016965604,3.8869046756247894,4.052475654840396,0.0,0.0,0.0,0.0,1.0862881019177444,1.067259386081971,0.0,0.0,0.0,0.0,0.0,0.0,0.36767661987121253,0.9574195608727062,0.7945269415865246,0.43765252564159585,1.1,1.75,1.03,0.8725
combined_moderate,C1.10_S1.75_I1.05,a10_minimax_v07,3.031944337702063,3.8865120147364296,4.051396115848677,0.0,0.0,0.0,0.0,1.107372681263548,1.087931870938413,0.0,0.0,0.0,0.0,0.0,0.0,0.3676801490616814,0.957364638058821,0.79448902434452,0.43798398464457194,1.1,1.75,1.05,0.8875000000000002
combined_moderate,C1.40_S1.50_I1.00,a10_minimax_v07,3.184360426828327,4.034976133444639,4.080810027630355,6.574994746004879e-09,6.574994746004879e-09,0.0125,0.00015624999999999876,1.0354006249044674,1.0002756663293102,0.0,0.0,0.0,0.0,0.0125,0.0,0.36942615354179886,0.935005492122518,0.7948001670458233,0.14039700780730582,1.4,1.5,1.0,0.8999999999999999
combined_moderate,C1.30_S1.60_I1.00,a10_minimax_v07,3.134212818832265,4.014122762570361,4.088289974003055,0.0,0.0,0.0,0.0,1.0458786261178172,1.018498185303898,0.0,0.0,0.0,0.0,0.0,0.0,0.3703201084551854,0.9429721369073255,0.7947355690887797,0.2537588507176814,1.3,1.6,1.0,0.9000000000000001
combined_moderate,C1.40_S1.50_I1.03,a10_minimax_v07,3.1846463618938294,4.036349323611798,4.080587537403783,8.89266801171717e-09,8.89266801171717e-09,0.0125,0.00015624999999999876,1.0663838766417797,1.029832456829288,0.0,0.0,0.0,0.0,0.0125,0.0,0.36944934780399974,0.9350170725591638,0.7947152607646599,0.13898879170534742,1.4,1.5,1.03,0.9224999999999999
