profile,architecture,controller,mean_L,cvar90_L,worst_L,mean_V,cvar90_V,failure_rate,mean_unsafe_duration,mean_final_I,min_final_I,fail_p_rate,fail_a_rate,fail_h_rate,fail_phi_rate,fail_m_rate,fail_I_rate,worst_max_a,worst_max_h,worst_max_p,worst_min_m,cooling_scale,supply_scale,impulse_scale,resource_score
heat_150,C1.10_S1.20_I1.03,a10_adaptive_v06,3.4321309567914775,5.170375932457538,5.874571328257836,0.008195943439910139,0.024815965050056184,0.85,0.5518645833333333,1.1568271371853869,1.1385046962379015,0.0,0.0,0.8625,0.0,0.0,0.0,0.2869029909646291,1.220589597131445,0.8277981909262297,0.4793373572701049,1.1,1.2,1.03,0.32250000000000006
heat_150,C1.10_S1.20_I1.05,a10_adaptive_v06,3.423970658584883,5.153430359336495,5.857477952455273,0.008107012198275504,0.02462920592865323,0.85,0.5504687500000001,1.1788168573746554,1.1601832831314152,0.0,0.0,0.8625,0.0,0.0,0.0,0.2869044999797316,1.2194652400306591,0.8277843449265386,0.4776676668773097,1.1,1.2,1.05,0.3375000000000001
heat_150,C1.10_S1.30_I1.00,a10_supply_priority_v06,3.4279937132747214,5.185354406968686,5.884665422527903,0.008289183252351789,0.025025348908855688,0.85,0.5503229166666667,1.1238029903146391,1.1058779157557836,0.0,0.0,0.8625,0.0,0.0,0.0,0.2857216014400351,1.2217730640157753,0.8278170442271687,0.5307479309120375,1.1,1.3,1.0,0.40000000000000013
heat_150,C1.10_S1.30_I1.03,a10_adaptive_v06,3.4331921983071867,5.172017672631001,5.878939940624763,0.008198764544866916,0.024819564817282813,0.85,0.5518645833333333,1.1568804253054583,1.1385067767077781,0.0,0.0,0.8625,0.0,0.0,0.0,0.28690765793438655,1.2206056349428345,0.8277982068535256,0.5296911668314987,1.1,1.3,1.03,0.42250000000000015
heat_150,C1.10_S1.30_I1.05,a10_adaptive_v06,3.425054360906625,5.1551964413535885,5.862668906547175,0.008109912359058403,0.024633238046047418,0.85,0.5504687500000001,1.1788725689886015,1.1601860354938187,0.0,0.0,0.8625,0.0,0.0,0.0,0.286909342079924,1.2194872879545229,0.8277843608833904,0.5282024362319703,1.1,1.3,1.05,0.43750000000000017
heat_150,C1.10_S1.40_I1.00,a10_supply_priority_v06,3.429329397499658,5.188166505239906,5.890752293546454,0.0082949399952978,0.025033666717316796,0.85,0.5503645833333333,1.1238822939233457,1.1058844879625185,0.0,0.0,0.8625,0.0,0.0,0.0,0.28573925430540187,1.221819780835562,0.8278171394976608,0.5803413762387072,1.1,1.4,1.0,0.5
heat_150,C1.10_S1.40_I1.03,a10_adaptive_v06,3.4338072144373966,5.172816906484412,5.8805370980733995,0.008200166656859385,0.024821282978516927,0.85,0.5518645833333333,1.156904135939889,1.138508138775509,0.0,0.0,0.8625,0.0,0.0,0.0,0.28690998288464764,1.2206152440674887,0.8277982218414283,0.5807227572158538,1.1,1.4,1.03,0.5225
heat_150,C1.10_S1.40_I1.05,a10_adaptive_v06,3.425684437453023,5.156100861155381,5.865009562720715,0.008111370156764247,0.024635312238667474,0.85,0.5504687500000001,1.1788974054606183,1.1601878026884844,0.0,0.0,0.8625,0.0,0.0,0.0,0.2869117421642296,1.2195003237991253,0.8277843758977659,0.5794514065336097,1.1,1.4,1.05,0.5375000000000001
heat_150,C1.10_S1.50_I1.00,a10_supply_priority_v06,3.4301511468916552,5.189825340292812,5.894100659064302,0.008298128945040844,0.02503848304507707,0.85,0.5503645833333333,1.1239217899411316,1.1058890705566724,0.0,0.0,0.8625,0.0,0.0,0.0,0.28574957612208923,1.2218498179498636,0.8278172295748238,0.6309347625899314,1.1,1.5,1.0,0.6000000000000001
heat_150,C1.10_S1.50_I1.03,a10_adaptive_v06,3.434129661743806,5.173227377445853,5.881233968576142,0.008200885218882726,0.024822209354308615,0.85,0.5518645833333333,1.1569146981766933,1.138509037982713,0.0,0.0,0.8625,0.0,0.0,0.0,0.2869111418980335,1.2206210378823812,0.827798235947354,0.6300459252562378,1.1,1.5,1.03,0.6225
heat_150,C1.10_S1.50_I1.05,a10_adaptive_v06,3.4260138932036703,5.1565401022461685,5.865887286927936,0.00811211589265983,0.02463640192338482,0.85,0.5505104166666667,1.1789084457857668,1.1601889472834022,0.0,0.0,0.8625,0.0,0.0,0.0,0.28691293388848094,1.219508076987691,0.8277843900273514,0.6289238316998452,1.1,1.5,1.05,0.6375000000000002
heat_150,C1.10_S1.60_I1.00,a10_supply_priority_v06,3.4306563842013853,5.190757096457002,5.8958437507505685,0.00829992921840025,0.025041374344338056,0.85,0.5504270833333333,1.1239412880172706,1.1058922836634493,0.0,0.0,0.8625,0.0,0.0,0.0,0.2857552606258394,1.2218692153895163,0.8278173147529831,0.6793731302716114,1.1,1.6,1.0,0.7000000000000002
heat_150,C1.10_S1.60_I1.03,a10_adaptive_v06,3.4342867904447636,5.173447781522693,5.88160909532321,0.008201263084382382,0.02482272803613399,0.85,0.5518854166666667,1.1569195383046587,1.1385096366986844,0.0,0.0,0.8625,0.0,0.0,0.0,0.286911720893967,1.2206245517492527,0.8277982492250919,0.6786662925555226,1.1,1.6,1.03,0.7225000000000001
heat_150,C1.10_S1.60_I1.05,a10_adaptive_v06,3.4261732307619646,5.156773438749935,5.86633793984138,0.008112508529186675,0.024637005389661758,0.85,0.5505104166666667,1.1789135006688132,1.1601896952727566,0.0,0.0,0.8625,0.0,0.0,0.0,0.286913526848836,1.2195127102033707,0.8277844033261847,0.6776566535954787,1.1,1.6,1.05,0.7375000000000003
heat_150,C1.10_S1.75_I1.00,a10_supply_priority_v06,3.4310194482977225,5.19146712681062,5.897140807794736,0.008301317794115195,0.025043779938492904,0.85,0.5504270833333333,1.1239542552417257,1.1058954219151338,0.0,0.0,0.8625,0.0,0.0,0.0,0.2857593401357284,1.2218863275290224,0.8278174339361553,0.7513654645548639,1.1,1.75,1.0,0.8500000000000001
heat_150,C1.10_S1.75_I1.03,a10_adaptive_v06,3.4343855937469883,5.173603778843007,5.881867426007725,0.008201533413478294,0.024823129715240377,0.85,0.5518854166666667,1.1569224685562804,1.1385101882122988,0.0,0.0,0.8625,0.0,0.0,0.0,0.2869120955787125,1.2206274314555967,0.8277982676982252,0.75084950144367,1.1,1.75,1.03,0.8725
heat_150,C1.10_S1.75_I1.05,a10_adaptive_v06,3.4262727662254733,5.156936463037425,5.8666304532735065,0.008112788954662086,0.024637462855323988,0.85,0.5505104166666667,1.178916551576587,1.1601903693230902,0.0,0.0,0.8625,0.0,0.0,0.0,0.2869139088307023,1.2195164478948182,0.8277844218266439,0.7500817521994552,1.1,1.75,1.05,0.8875000000000002
heat_150,C1.10_S2.00_I1.00,a10_supply_priority_v06,3.4311934651672713,5.1918376746862345,5.897774307481004,0.008302079605816205,0.025045234699624115,0.85,0.5504479166666666,1.1239601019727743,1.1058976973470254,0.0,0.0,0.8625,0.0,0.0,0.0,0.2857612650160556,1.2218970442788455,0.8278175760260155,0.8417739762985742,1.1,2.0,1.0,1.1
heat_150,C1.10_S2.00_I1.03,a10_adaptive_v06,3.4344274728727435,5.17367776897587,5.881981293173569,0.008201668668968288,0.024823353129283698,0.85,0.5518854166666667,1.1569236475685083,1.1385105595100398,0.0,0.0,0.8625,0.0,0.0,0.0,0.2869122464459297,1.2206290645195195,0.8277982895466854,0.8414288394698869,1.1,2.0,1.03,1.1225
heat_150,C1.10_S2.00_I1.05,a10_adaptive_v06,3.426314925463487,5.157013777029812,5.866757633772986,0.008112929318981324,0.024637713027762305,0.85,0.5505104166666667,1.1789177780091156,1.1601908099672884,0.0,0.0,0.8625,0.0,0.0,0.0,0.28691407418995507,1.2195184980123317,0.8277844437027876,0.8409586834166958,1.1,2.0,1.05,1.1375000000000002
heat_150,C1.00_S1.00_I1.00,a10_supply_priority_v06,3.4667574130352437,5.302942245514867,5.984207890970806,0.00888518913048023,0.02649784193244932,0.8625,0.5617812499999999,1.121720307027581,1.1053214553817192,0.0,0.0,0.875,0.0,0.0,0.0,0.2844305674058372,1.2285047154671418,0.8277844537236421,0.28058519148586303,1.0,1.0,1.0,0.0
heat_150,C1.00_S1.00_I1.03,a10_supply_priority_v06,3.454432614024892,5.277686776350487,5.941691757505916,0.008753584856395626,0.026210961645404367,0.8625,0.5597916666666667,1.1546651030234873,1.1370849975568353,0.0,0.0,0.8625,0.0,0.0,0.0,0.2844335537152957,1.2268987181555757,0.8277638396470902,0.2795371210366546,1.0,1.0,1.03,0.02250000000000002
heat_150,C1.00_S1.00_I1.05,a10_supply_priority_v06,3.4457593185156457,5.258233194254991,5.9094867985956245,0.00865959079320761,0.025999405176960564,0.8625,0.5585625,1.1765782740256316,1.15801352411482,0.0,0.0,0.8625,0.0,0.0,0.0,0.28443572107262166,1.2256205851008808,0.827749835647022,0.2780298420252061,1.0,1.0,1.05,0.03750000000000003
heat_150,C1.00_S1.00_I1.05,a10_adaptive_v06,3.4709736588850975,5.287274194893287,5.9871018029821155,0.00875263309625524,0.02614905320939845,0.8625,0.5621458333333332,1.1777581024178054,1.1595831170097861,0.0,0.0,0.875,0.0,0.0,0.0,0.28580277801211074,1.2262191286414288,0.8277516682693047,0.3321739168370087,1.0,1.0,1.05,0.03750000000000003
heat_150,C1.10_S1.00_I1.00,a10_adaptive_v06,3.4387646319560843,5.185764332812826,5.874111557860242,0.00830457837121799,0.025045830013711936,0.8625,0.5538020833333333,1.123416356970108,1.1058811282487102,0.0,0.0,0.8625,0.0,0.0,0.0,0.2868751698108238,1.2218821127201633,0.8278185529880477,0.33447623557168965,1.1,1.0,1.0,0.10000000000000009
heat_150,C1.00_S1.10_I1.00,a10_supply_priority_v06,3.4748002402290323,5.318021132501862,6.017969991150319,0.008931665822891798,0.026561538781999725,0.8625,0.5621666666666666,1.1226087409926415,1.1053408147656962,0.0,0.0,0.875,0.0,0.0,0.0,0.2845180512608083,1.228666239539082,0.8277845666818852,0.378606719821377,1.0,1.1,1.0,0.10000000000000009
heat_150,C1.00_S1.10_I1.03,a10_supply_priority_v06,3.462627613300083,5.294659610669392,5.992864814464152,0.00880071226540563,0.026288168210907327,0.8625,0.5603645833333333,1.1556018450730938,1.1379045776807375,0.0,0.0,0.8625,0.0,0.0,0.0,0.2845152591560195,1.227122886850466,0.8277639528879858,0.3739745865925135,1.0,1.1,1.03,0.12250000000000011
heat_150,C1.00_S1.10_I1.05,a10_supply_priority_v06,3.454113639580804,5.277309000690103,5.975780038554551,0.008707614872944917,0.026088493983390637,0.8625,0.55921875,1.177552495314292,1.1595517064247525,0.0,0.0,0.8625,0.0,0.0,0.0,0.2845132829760074,1.2258955207558468,0.8277499491350427,0.37078205039286305,1.0,1.1,1.05,0.13750000000000012
heat_150,C1.00_S1.10_I1.05,a10_adaptive_v06,3.474486258780697,5.29236058679726,6.005311413808883,0.008765014037470095,0.02616642334667872,0.8625,0.5626562499999999,1.17803112007761,1.1595901715707808,0.0,0.0,0.8875,0.0,0.0,0.0,0.2858210578708862,1.2262839275825446,0.8277516863163634,0.4136831015229722,1.0,1.1,1.05,0.13750000000000012
heat_150,C1.00_S1.20_I1.00,a10_supply_priority_v06,3.478960448407082,5.32448052948077,6.035787097024849,0.008953115720504546,0.02658852666583089,0.8625,0.5622083333333332,1.1229966919079253,1.1053541453604254,0.0,0.0,0.875,0.0,0.0,0.0,0.2845770284727643,1.2287696703542914,0.8277846734335316,0.46859814850293807,1.0,1.2,1.0,0.19999999999999996
heat_150,C1.10_S1.10_I1.00,a10_adaptive_v06,3.4421795707969096,5.190627131312475,5.888973282892258,0.008316124073311124,0.025058774828695972,0.8625,0.5538645833333333,1.1236716864130614,1.10588403478593,0.0,0.0,0.8625,0.0,0.0,0.0,0.28689216688847485,1.2219061144357155,0.8278185709414779,0.417534075235403,1.1,1.1,1.0,0.20000000000000018
heat_150,C1.00_S1.20_I1.03,a10_supply_priority_v06,3.4668477048374724,5.301429341465139,6.010861814505212,0.008822259290821973,0.026318748907284563,0.8625,0.56040625,1.1560135324794634,1.1379218116876093,0.0,0.0,0.8625,0.0,0.0,0.0,0.28457836281080107,1.2272619765930033,0.827764059896243,0.4661139552967481,1.0,1.2,1.03,0.22249999999999998
heat_150,C1.00_S1.20_I1.05,a10_supply_priority_v06,3.4583443346323706,5.283958052768472,5.992327021623593,0.008729402660723938,0.026121909608497446,0.8625,0.5593020833333333,1.1779825502287777,1.1595725504110173,0.0,0.0,0.8625,0.0,0.0,0.0,0.2845793073981872,1.2260630828567118,0.827750056367804,0.4639527329052131,1.0,1.2,1.05,0.2375
heat_150,C1.10_S1.20_I1.00,a10_adaptive_v06,3.4439118004890026,5.193432880919766,5.896525588170916,0.008321581069650513,0.02506452977752708,0.8625,0.5538854166666666,1.1237822176558632,1.1058859672018544,0.0,0.0,0.8625,0.0,0.0,0.0,0.2869008612600025,1.221920479335365,0.8278185878329627,0.4811412595052707,1.1,1.2,1.0,0.30000000000000004
heat_150,C1.00_S1.30_I1.03,a10_supply_priority_v06,3.469003990562952,5.305825939705477,6.023421751167831,0.00883322077290626,0.026334922349063847,0.8625,0.5608541666666665,1.15618758971642,1.137933465356512,0.0,0.0,0.875,0.0,0.0,0.0,0.28461134292416407,1.2273488697715818,0.8277641610283833,0.5307096380102689,1.0,1.3,1.03,0.32250000000000006
heat_150,C1.00_S1.30_I1.05,a10_supply_priority_v06,3.460541696698793,5.288584564825177,6.006387351598884,0.008740424232803298,0.026139033588368506,0.8625,0.55934375,1.1781642752566186,1.159586403480817,0.0,0.0,0.8625,0.0,0.0,0.0,0.28461353105008086,1.226166202205443,0.827750157703635,0.5287278947648193,1.0,1.3,1.05,0.3375000000000001
heat_150,C1.10_S1.30_I1.00,a10_adaptive_v06,3.44494008468506,5.194831349643858,5.8992747711257065,0.008324220244480623,0.0250670232614845,0.8625,0.5538854166666666,1.1238317728259313,1.105887262261988,0.0,0.0,0.8625,0.0,0.0,0.0,0.2869052481276305,1.2219291619772525,0.827818603727582,0.5312808782369147,1.1,1.3,1.0,0.40000000000000013
heat_150,C1.10_S1.40_I1.00,a10_adaptive_v06,3.44554944393171,5.195586890638556,5.90049654773208,0.008325532647323674,0.025068317778201975,0.8625,0.5539791666666666,1.1238537958295454,1.1058881328573313,0.0,0.0,0.875,0.0,0.0,0.0,0.28690744577654903,1.2219344644972578,0.827818618686295,0.5821259516418843,1.1,1.4,1.0,0.5
heat_150,C1.10_S1.50_I1.00,a10_adaptive_v06,3.4458720270553833,5.195997825056828,5.901111980127244,0.00832620222051643,0.02506903160055475,0.8625,0.55409375,1.123863609149447,1.1058887220821816,0.0,0.0,0.8875,0.0,0.0,0.0,0.2869085482148461,1.2219376725300097,0.8278186327662095,0.6312376292155274,1.1,1.5,1.0,0.6000000000000001
heat_150,C1.10_S1.60_I1.00,a10_adaptive_v06,3.4460302017195374,5.196210133014894,5.901445964574673,0.008326552600879184,0.02506943964589644,0.8625,0.5542187499999999,1.1238680979549165,1.105889126735625,0.0,0.0,0.8875,0.0,0.0,0.0,0.2869091023912446,1.221939667356025,0.8278186460208324,0.679748608763445,1.1,1.6,1.0,0.7000000000000002
heat_150,C1.10_S1.75_I1.00,a10_adaptive_v06,3.4461293407870075,5.196359030268166,5.901681170736961,0.008326802687487428,0.025069762239137598,0.8625,0.5542604166666666,1.123870820054281,1.105889513426278,0.0,0.0,0.8875,0.0,0.0,0.0,0.28690946363659,1.2219413516444664,0.8278186644641607,0.7516699862561634,1.1,1.75,1.0,0.8500000000000001
heat_150,C1.10_S2.00_I1.00,a10_adaptive_v06,3.4461708688541806,5.196429394796398,5.901789572902387,0.008326927680076295,0.025069946895215637,0.8625,0.55428125,1.1238719134195954,1.1058897869260775,0.0,0.0,0.8875,0.0,0.0,0.0,0.28690961056592496,1.2219423472647895,0.8278186862827683,0.8419291736815665,1.1,2.0,1.0,1.1
heat_150,C1.00_S1.00_I1.03,a10_adaptive_v06,3.4797238466456077,5.3049213103598705,6.0074815590024935,0.008846027454605642,0.02634780527578799,0.875,0.5635520833333333,1.1557977888433073,1.1379318163154213,0.0,0.0,0.8875,0.0,0.0,0.0,0.285803307434033,1.2274229778498646,0.8277656708651897,0.33520885034069514,1.0,1.0,1.03,0.02250000000000002
heat_150,C1.00_S1.20_I1.05,a10_adaptive_v06,3.476335120594746,5.295397371550572,6.016373660043585,0.008770976674605756,0.026174393456631806,0.875,0.5631145833333333,1.1781500413617034,1.1595945842226751,0.0,0.0,0.8875,0.0,0.0,0.0,0.2858303500613378,1.2263213682943535,0.8277517032914546,0.4794545127670071,1.0,1.2,1.05,0.2375
heat_150,C1.00_S1.30_I1.00,a10_supply_priority_v06,3.4810914479268176,5.328628023628307,6.046537149277457,0.0089640123182453,0.02660286043724537,0.875,0.5631145833333332,1.1231601123410158,1.1053633714714999,0.0,0.0,0.8875,0.0,0.0,0.0,0.2846081336688768,1.2288362040728231,0.8277847743330137,0.5322930492606731,1.0,1.3,1.0,0.30000000000000004
heat_150,C1.00_S1.40_I1.03,a10_supply_priority_v06,3.470363342830531,5.308462725640631,6.03038863124771,0.008839169482797121,0.026343978637639688,0.875,0.5611458333333333,1.156269240151977,1.1379413905572424,0.0,0.0,0.875,0.0,0.0,0.0,0.28463001185563136,1.2274035468281332,0.827764256619805,0.5802587611053833,1.0,1.4,1.03,0.42249999999999993
heat_150,C1.00_S1.40_I1.05,a10_supply_priority_v06,3.461893914068206,5.291280976757909,6.013736246685559,0.008746390282644786,0.026148542666875926,0.875,0.55975,1.1782492336998358,1.1595956679372952,0.0,0.0,0.875,0.0,0.0,0.0,0.2846329324791877,1.2262301107323064,0.8277502534796046,0.5790275172690664,1.0,1.4,1.05,0.43749999999999994
heat_150,C1.00_S1.50_I1.05,a10_supply_priority_v06,3.4627268031632865,5.29284489445382,6.017738355429362,0.00874969720155079,0.026153997528751378,0.875,0.5598958333333333,1.178291513530898,1.1596019046976445,0.0,0.0,0.875,0.0,0.0,0.0,0.28464394374971536,1.2262699452269634,0.8277503440128255,0.6297692165855342,1.0,1.5,1.05,0.5375000000000001
heat_150,C1.00_S1.60_I1.05,a10_supply_priority_v06,3.4632357222266164,5.2936942053456955,6.019543146171429,0.008751562335940688,0.02615719040756185,0.875,0.5604479166666666,1.1783122818212604,1.1596061327373344,0.0,0.0,0.8875,0.0,0.0,0.0,0.28464988715885203,1.2262948733074504,0.8277504296016736,0.6784298282568434,1.0,1.6,1.05,0.6375000000000002
heat_150,C1.00_S1.00_I1.00,a10_adaptive_v06,3.4921714175843777,5.328841690486007,6.035455763311329,0.008978045164501338,0.026620326452619796,0.8875,0.5661562499999999,1.1227948884295071,1.1053637345843692,0.0,0.0,0.8875,0.0,0.0,0.0,0.2858042022243622,1.2289357961187144,0.8277862833567987,0.3382052738646675,1.0,1.0,1.0,0.0
