profile,controller,seed,L,V,unsafe_duration,impulse_shortfall,failure,max_p,max_a,max_h,max_abs_phi,min_m,final_I,C_U,C_R,fail_p,fail_a,fail_h,fail_phi,fail_m,fail_I
heat_125,a10_thermal_v04,5011,2.0995544920216216,0.0,0.0,0.0,0,0.841273686337768,0.2436168575322113,0.9580733541618891,0.0008943315406594324,0.5907705827270562,1.1592186029087581,0.7943367312665246,38.81374291536633,0,0,0,0,0,0
heat_125,a10_thermal_v04,5012,2.0277846893194456,0.005319823506542087,0.7128571428571429,0.0,1,0.8354036900968738,0.26001885776387523,1.1050551675902143,0.0007359781536574517,0.824873927542908,1.1257829497586542,1.077783639449227,25.604912215507824,0,0,1,0,0,0
heat_125,a10_thermal_v04,5013,2.6976522532522766,0.001141867039439827,0.6328571428571429,0.0,1,0.8379297568994688,0.25539110138717447,1.0552016184606285,0.0007396720945277107,0.5680812273750969,1.1358192069323225,0.9856242018527658,47.72681417875481,0,0,1,0,0,0
heat_125,a10_thermal_v04,5014,2.1479500246962937,0.0010742691213957705,0.5957142857142858,0.0,1,0.837805856868435,0.24988318171540175,1.0595863318150833,0.0008862008261961526,0.6766060594190035,1.137197111685092,0.959783392636294,36.97132868058915,0,0,1,0,0,0
heat_125,a10_thermal_v04,5015,0.9097688257036453,0.0,0.0,0.0,0,0.8406942690509452,0.2370785637317958,0.9021617680866322,0.0009306794794983178,0.8466508136316524,1.1683751333575465,0.7222649692226669,15.306316637182237,0,0,0,0,0,0
heat_125,a10_thermal_v04,5016,1.783152836168507,0.0039626658265622975,0.6871428571428572,0.0,1,0.8353772802487658,0.24839354293672206,1.0936556473259782,0.0008135048365366538,0.8338501923795059,1.128555794704206,1.0407318948052955,23.57479749102436,0,0,1,0,0,0
heat_125,a10_thermal_v04,5017,1.8624964706146774,0.0013163339073525612,0.65,0.0,1,0.8354638347712648,0.17658333604001417,1.0518893804538163,0.0008428970851368395,0.6971250928800551,1.13566949714165,0.9625087655413651,30.767226535422964,0,0,1,0,0,0
heat_125,a10_thermal_v04,5018,1.1819275455207379,0.0,0.0,0.0,0,0.839103268547181,0.21564919850402178,0.9797634694213914,0.0008093556108092387,0.816521237231016,1.1498008733414262,0.8500366255071574,20.238404408386124,0,0,0,0,0,0
heat_125,a10_thermal_v04,5019,0.9479941039209492,0.0,0.0,0.0,0,0.838507444162844,0.28284913404375633,0.9538788315514116,0.0008661700943171323,0.8511997518569219,1.1545895618557962,0.8167562779786068,15.692856966504555,0,0,0,0,0,0
heat_125,a10_thermal_v04,5020,1.0512544539990258,0.0,0.0,0.0,0,0.8406979424096319,0.2775735130960911,0.9330391288562666,0.0009749791901028712,0.8176602218193229,1.1637789026781884,0.7568009902888105,17.997885118825273,0,0,0,0,0,0
heat_125,a10_thermal_v04,5021,1.879075341758257,1.7014205037964823e-06,0.20428571428571424,0.0,1,0.8363574249983867,0.2296003882065807,1.005210957411632,0.0007155053150300609,0.6993907469882087,1.144141903753211,0.8880202131322341,34.02602314162861,0,0,1,0,0,0
heat_125,a10_thermal_v04,5022,2.1361540131264483,0.0,0.0,0.0,0,0.8403748287137593,0.24908943475393755,0.9718121269119742,0.0009587174380044073,0.5439048339453447,1.1543598972406497,0.8247213329724926,39.42419493063899,0,0,0,0,0,0
heat_125,a10_thermal_v04,5023,1.960349887018298,0.0,0.0,0.0,0,0.8405882828084976,0.29040306577649627,0.9644691490431083,0.0008451433987733703,0.6172917221736995,1.1566121752234106,0.8152863644624893,35.945852282516,0,0,0,0,0,0
heat_125,a10_thermal_v04,5024,0.9207413269990299,0.0,0.0,0.0,0,0.8406465780323389,0.26317660066702675,0.9542563758336188,0.0008431758357046511,0.8690538097423355,1.1592498855793247,0.7935274575237317,15.240716709885671,0,0,0,0,0,0
heat_125,a10_thermal_v04,5025,2.389631245495959,0.0015551359728535334,0.6671428571428571,0.0,1,0.8348643319251762,0.2688668204154133,1.0679654942981474,0.0007979909816448799,0.5925074074475656,1.1319036903252142,1.0131130695069015,40.62990068618451,0,0,1,0,0,0
heat_125,a10_thermal_v04,5026,1.1582136123891966,0.0,0.0,0.0,0,0.8390924830694324,0.27680379414976436,0.9408889961591614,0.0009178485305402073,0.7905425172915359,1.1595461990289662,0.7751465275328312,20.063686137652606,0,0,0,0,0,0
heat_125,a10_thermal_v04,5027,2.4223883864172366,0.0,0.0,0.0,0,0.8404422597512486,0.2288732950144483,0.9812718921807202,0.0010908988291689552,0.5443338661727853,1.1509407139675298,0.852831038258597,45.036443575310344,0,0,0,0,0,0
heat_125,a10_thermal_v04,5028,2.851938588181733,0.0031606191746886957,0.7071428571428572,0.0,1,0.833070619802789,0.24148870820299898,1.083108345543421,0.0007264530668811847,0.5951786867130598,1.1281362880423875,1.033026419423007,46.585427736565244,0,0,1,0,0,0
heat_125,a10_thermal_v04,5029,2.518083561488695,0.0,0.0,0.0,0,0.8394679799331226,0.21491786798397294,0.989728933603076,0.0010681345013705986,0.5302472324194157,1.1492783148948698,0.8566111609701308,46.935226585893375,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5000,2.245843585635201,0.0,0.0,0.0,0,0.8404570585091802,0.1973795247889763,0.9681203346496308,0.0009401234397805005,0.49673986458311714,1.1531725534604986,0.8455284228800428,41.534758021183855,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5001,1.7494273807238154,0.0004345359770799541,0.5642857142857143,0.0,1,0.83844286218061,0.19537388484243723,1.0334332007667364,0.0009085461654890031,0.7371392611838873,1.1405069786790558,0.9383476762168662,30.366084955448933,0,0,1,0,0,0
heat_125,a10_thermal_refined_v04,5002,1.7555035749737615,0.0010799216869406937,0.6585714285714286,0.0,1,0.8373289621863924,0.22582033858170078,1.0506335550688357,0.0007451654531417556,0.7730372759373187,1.135926479977602,1.0012338739477165,28.945292629802978,0,0,1,0,0,0
heat_125,a10_thermal_refined_v04,5003,1.8208387385252254,0.0,0.0,0.0,0,0.8411273948809445,0.2464815280983411,0.930247072370735,0.0009342827802534695,0.6079480362000625,1.1634365448392379,0.7700748590387937,33.33647533434933,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5004,1.0891102454979174,0.0,0.0,0.0,0,0.835664049465284,0.1854784348550272,0.9846338354630285,0.000811386178017464,0.8516636224976323,1.1453033143110174,0.8824536582108883,18.25239027711479,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5005,1.9855650221822865,0.0,0.0,0.0,0,0.8389471247020733,0.2020018296501276,0.9863176869587594,0.0009500429980934233,0.6123776344914966,1.1511310352501791,0.848734584957868,36.31636210381426,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5006,1.1271020468481243,0.0,0.0,0.0,0,0.8388437118608597,0.26547116861270575,0.9986519893985536,0.0008907067522113568,0.8088080717949292,1.1467922706155451,0.8995165110722658,18.943974892673424,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5007,1.5155916975539356,0.0,0.0,0.0,0,0.839402609094562,0.301551538108719,0.9181582371636205,0.0006832293073093037,0.6615063458756152,1.1637933069724122,0.7623034515808925,27.26262014475514,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5008,1.6829263177611573,0.0,0.0,0.0,0,0.8377817444049221,0.25266671520973044,0.9564245559992774,0.0007546654146280169,0.7117088252820052,1.1532078890671202,0.827982996922815,30.346594367531885,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5009,1.2018984587751165,0.0002989147200210768,0.5871428571428572,0.0,1,0.8385415859975714,0.199393920121938,1.026933604495384,0.0008134228023730486,0.8464187305634077,1.1408392757611956,0.9457062236262527,19.657314840955166,0,0,1,0,0,0
heat_125,a10_thermal_refined_v04,5010,1.9631973687849638,0.0,0.0,0.0,0,0.8418931543510058,0.24946870399676493,0.9017358728683588,0.0009243951294068338,0.61955686818903,1.1733986831247807,0.7150818504838146,36.403619973764016,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5011,2.12323740474938,0.0,0.0,0.0,0,0.841273686337768,0.24202619300565648,0.9565881319537495,0.0008943315406594324,0.5904339068759709,1.1593054540423489,0.8048582636666043,39.24531504032118,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5012,2.0469632581370814,0.00521140261508847,0.7128571428571429,0.0,1,0.8354036900968738,0.2576079130079837,1.1025456377544445,0.0007359781536574517,0.824719676559848,1.1259020310669945,1.1031162381157062,26.10399498010186,0,0,1,0,0,0
heat_125,a10_thermal_refined_v04,5013,2.7197552076452256,0.0010955616134922022,0.6328571428571429,0.0,1,0.8379297568994688,0.25319996654211135,1.0530826544400658,0.0007396720945277107,0.5676901788264856,1.1359322078943943,1.0059217682073465,48.18029385309072,0,0,1,0,0,0
heat_125,a10_thermal_refined_v04,5014,2.170753083440442,0.001024866495461286,0.5957142857142858,0.0,1,0.837805856868435,0.24786744546533424,1.0573033790794848,0.0008862008261961526,0.6763510339465068,1.1373069632993762,0.9798157621337285,37.44606562935135,0,0,1,0,0,0
heat_125,a10_thermal_refined_v04,5015,0.9264242073175493,0.0,0.0,0.0,0,0.8406942690509452,0.2356836375062306,0.9011959523787204,0.0009306794794983178,0.846533514311072,1.1684485876417214,0.7292917775003682,15.611317036349512,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5016,1.8029972619297916,0.00386876114855105,0.6871428571428572,0.0,1,0.8353772802487658,0.24616792544687024,1.091223608695742,0.000798579741348245,0.8336975543028872,1.1286701437445281,1.0648193945672484,24.063145363224734,0,0,1,0,0,0
heat_125,a10_thermal_refined_v04,5017,1.8807222386902005,0.0012740016002479656,0.65,0.0,1,0.8354638347712648,0.17526333951403017,1.0505417380670858,0.0008428970851368395,0.6968463786593245,1.135756325136287,0.9816939829633786,31.139665641454563,0,0,1,0,0,0
heat_125,a10_thermal_refined_v04,5018,1.1998732854449952,0.0,0.0,0.0,0,0.839103268547181,0.21418829785015533,0.9783307993215623,0.0008093556108092387,0.8163498460915416,1.1498882243074755,0.8629251992988607,20.54576491170446,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5019,0.9604302572925456,0.0,0.0,0.0,0,0.838507444162844,0.2808247992328074,0.9524562868051011,0.0008661700943171323,0.8510079495003515,1.1546875067409157,0.8279475364885931,15.89681499989654,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5020,1.075993638861339,0.0,0.0,0.0,0,0.8406979424096319,0.2757562331905344,0.9316349184354502,0.0009749791901028712,0.8174363819995583,1.163874497567471,0.7658002198900076,18.456671897666745,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5021,1.915448129737769,6.008346774930971e-07,0.14999999999999997,0.0,1,0.8363574249983867,0.22792526857687292,1.0036054497123097,0.0007155053150300609,0.6990512591092073,1.1442304500978553,0.9026356133654447,34.69721847193861,0,0,1,0,0,0
heat_125,a10_thermal_refined_v04,5022,2.163077543165371,0.0,0.0,0.0,0,0.8403748287137593,0.24732730371610664,0.9702147490668919,0.0009587174380044073,0.543528839298658,1.1544563933425855,0.8373387322657699,39.91219593424433,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5023,1.9864648325342873,0.0,0.0,0.0,0,0.8405882828084976,0.28831132844332036,0.9629331480426871,0.0008451433987733703,0.6169703543315218,1.1567130083208597,0.8268343995963948,36.42195905230017,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5024,0.9340341782812989,0.0,0.0,0.0,0,0.8406465780323389,0.26134572266135886,0.9527636525803775,0.0008431758357046511,0.868886666599221,1.1593505617595252,0.8046007772138055,15.462280456770753,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5025,2.4070612998369407,0.001497558032552438,0.6671428571428571,0.0,1,0.8348643319251762,0.2665479766372062,1.0656320355259907,0.0007979909816448799,0.592146445705757,1.1320168946307358,1.0344412901126476,41.008344771183346,0,0,1,0,0,0
heat_125,a10_thermal_refined_v04,5026,1.175078263991125,0.0,0.0,0.0,0,0.8390924830694324,0.2749898276529685,0.9394774715459979,0.0009178485305402073,0.7902998197573752,1.1596383826072845,0.7846768997698371,20.36285768074315,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5027,2.4457629071891986,0.0,0.0,0.0,0,0.8404422597512486,0.22727085875354086,0.9801009160087524,0.0010908988291689552,0.5440186489463842,1.151028768711388,0.865633978084137,45.452722231447424,0,0,0,0,0,0
heat_125,a10_thermal_refined_v04,5028,2.8539454358900116,0.0030851982148879806,0.7071428571428572,0.0,1,0.833070619802789,0.23940105110392046,1.0807856774642177,0.0007264530668811847,0.5947975129461779,1.128241627358527,1.0558273765466568,46.68520278183764,0,0,1,0,0,0
heat_125,a10_thermal_refined_v04,5029,2.544134585448919,0.0,0.0,0.0,0,0.8394679799331226,0.21340976721872595,0.9883397396905593,0.0010681345013705986,0.5297691232327743,1.1493686005965247,0.8704855845399269,47.40074937081867,0,0,0,0,0,0
heat_150,no_control,5000,9.729962877916149,0.0961378287791615,0.7985714285714286,0.0,1,0.8904087581073773,0.3340792781292449,1.463157773784101,0.002047611608045892,0.9402152709502467,1.2680592901415397,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5001,16.865310791000823,0.1674913079100082,0.7928571428571429,0.0,1,0.8904933648830287,0.35087607384528324,1.6057710271953403,0.0021214849510097634,0.9402152709502467,1.2632527700752771,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5002,21.07260476504489,0.2095642476504489,0.8300000000000001,0.0,1,0.8905250239655517,0.4190311222572091,1.6695997347725826,0.0018652060039579014,0.9402152709502467,1.2645933461948988,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5003,5.313950257332921,0.05197770257332921,0.7357142857142858,0.0,1,0.89055415932499,0.40761952313040234,1.3896433757389004,0.002161240625191302,0.9402152709502467,1.263658088811691,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5004,11.845573971452168,0.11729393971452169,0.812857142857143,0.0,1,0.8904388570734959,0.32260226113772555,1.4832415733354964,0.0019522309838285925,0.9402152709502467,1.2635225600390119,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5005,10.352592973989072,0.10236412973989073,0.7585714285714286,0.0,1,0.8904806036969894,0.3466828264639426,1.4997666298133285,0.0020702197309685356,0.9402152709502467,1.2634238329909735,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5006,12.800679526928054,0.12684499526928053,0.7814285714285715,0.0,1,0.8907351684575462,0.4919832361787321,1.5915739424052813,0.002198851457072727,0.9402152709502467,1.2597884512118858,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5007,4.424445337063037,0.04308265337063037,0.7385714285714287,0.0,1,0.8907385220982337,0.5083042588687415,1.385310641467144,0.0016594158858859172,0.9402152709502467,1.2584230811590613,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5008,8.284796647853602,0.08168616647853602,0.7814285714285715,0.0,1,0.8906391867317094,0.43787060900355845,1.4748485575292518,0.0019217825515632657,0.9402152709502467,1.2597018271610612,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5009,17.27062122516791,0.17154441225167913,0.8157142857142857,0.0,1,0.8904367226185731,0.35937308252663475,1.6066424086587001,0.0017349012622415762,0.9402152709502467,1.2652920850519456,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5010,3.1156900324449017,0.02999510032444902,0.6614285714285715,0.0,1,0.8905003474833201,0.3982765109601718,1.32717466002975,0.002077180978729223,0.9402152709502467,1.2656456122751691,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5011,7.234094575760954,0.07117914575760954,0.7242857142857143,0.0,1,0.8905135554596619,0.4125450399713291,1.4576906784405208,0.0018226615300907271,0.9402152709502467,1.2644739468295283,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5012,31.05291309332595,0.3093673309332595,0.8328571428571429,0.0,1,0.8907967113528767,0.5282335026413477,1.844803398161232,0.0020100606808770302,0.9402152709502467,1.2580070552483693,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5013,21.453779258045646,0.21337599258045645,0.8214285714285714,0.0,1,0.8906482575356677,0.4926740013977584,1.7113342307806239,0.0017551649002545161,0.9402152709502467,1.2613439103007864,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5014,20.09006551329724,0.1997388551329724,0.8014285714285714,0.0,1,0.8906969931133926,0.455726243247425,1.707549533353199,0.0023557586971434644,0.9402152709502467,1.2606725557809704,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5015,3.4180073689453807,0.03301827368945381,0.71,0.0,1,0.8905341849413899,0.37767098109323816,1.3107579641630702,0.002275236647860343,0.9402152709502467,1.2635503155452783,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5016,27.29980849968216,0.2718362849968216,0.8214285714285714,0.0,1,0.8907747168611448,0.48200052886906536,1.790679055496918,0.0023514845580032344,0.9402152709502467,1.2583855249414866,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5017,20.446536640917724,0.20330356640917724,0.8157142857142857,0.0,1,0.8904496143519943,0.31813853077873,1.644926556145076,0.00212386618904268,0.9402152709502467,1.2636704015649254,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5018,10.804002004552316,0.10687822004552316,0.7957142857142857,0.0,1,0.8904729350091328,0.3748782440865975,1.5033933354591749,0.0018045591925599555,0.9402152709502467,1.2643676369824377,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5019,7.631129372238602,0.07514949372238602,0.77,0.0,1,0.8907540550635422,0.4944375144390058,1.4719524474118326,0.0020133960480007373,0.9402152709502467,1.2584640553450681,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5020,5.187256490398292,0.05071076490398292,0.7157142857142857,0.0,1,0.8906782960695776,0.455110915876203,1.4206148303819148,0.002314113909853963,0.9402152709502467,1.260957214587249,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5021,13.274446860392459,0.1315826686039246,0.7928571428571429,0.0,1,0.89057315225804,0.4095521701990429,1.554312552116029,0.0017450308976855284,0.9402152709502467,1.2603292953034757,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5022,8.892588272593992,0.08776408272593993,0.7557142857142858,0.0,1,0.8906096721261936,0.42983390489852674,1.4903754229132167,0.002234100080969352,0.9402152709502467,1.2625925279881582,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5023,7.83325297585246,0.0771707297585246,0.7442857142857143,0.0,1,0.8907391214713535,0.5086900055183338,1.4843128143137045,0.0019719624182699775,0.9402152709502467,1.2596928647395518,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5024,6.971173343965833,0.06854993343965833,0.7271428571428572,0.0,1,0.8906107112243438,0.4537646889674807,1.4561804809619316,0.0018837004157059528,0.9402152709502467,1.2619600681868381,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5025,24.084504462279725,0.23968324462279725,0.8300000000000001,0.0,1,0.8907964637143515,0.5188269173695047,1.7864429137616376,0.001988462261398565,0.9402152709502467,1.2579794449159123,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5026,6.060790010595578,0.059446100105955774,0.7528571428571429,0.0,1,0.8907189170739229,0.45903902046582007,1.4448785809869518,0.00232571536263258,0.9402152709502467,1.2595482855319333,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5027,10.775650122095339,0.10659470122095338,0.7871428571428571,0.0,1,0.8905471567296113,0.4016387749052034,1.4989158421270252,0.002394263364206851,0.9402152709502467,1.2650059515995369,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5028,27.29017921722391,0.2717399921722391,0.8357142857142857,0.0,1,0.8907278244683337,0.4727801955427893,1.7933548137739121,0.002234266043529771,0.9402152709502467,1.2593665966547083,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,no_control,5029,11.461863010084063,0.11345683010084062,0.7814285714285715,0.0,1,0.8905300522435681,0.3761781124251835,1.5188405370140208,0.002271525374511638,0.9402152709502467,1.2636858700182507,0.5809,2.524354896707235e-28,0,0,1,0,0,0
heat_150,power_only,5000,1.4123689236504857,0.010058727435405784,0.75,0.0,1,0.8448540366183445,0.287717304325995,1.156991666328093,0.0012509371407636526,0.1865104520249901,1.1258325952510013,0.40456625055607287,6.5116585999738525,0,0,1,0,0,0
heat_150,power_only,5001,2.8749295384912026,0.02552825747962089,0.7642857142857142,0.0,1,0.8442070309656363,0.29787159318632933,1.2297672379993954,0.0012720843362932384,0.3148665724642149,1.1097697587379807,0.3907059893679735,4.879251853110373,0,0,1,0,0,0
heat_150,power_only,5002,3.499527038267822,0.03212821055381251,0.8042857142857143,0.0,1,0.8423016487564415,0.354730279194993,1.262306566569531,0.0010821411202918772,0.4319405821911724,1.1011059266505994,0.38074934292304835,4.211122286039233,0,0,1,0,0,0
heat_150,power_only,5003,0.7745544210172813,0.003897743721371402,0.63,0.0,1,0.8451762204248265,0.3572808009466108,1.1276860658759573,0.0013889199815276833,0.3017802305910291,1.1373430784045329,0.4208976391954843,6.012010420820886,0,0,1,0,0,0
heat_150,power_only,5004,1.5605581990804755,0.013328657142774763,0.7785714285714286,0.0,1,0.8395590258631842,0.27559845452702575,1.1631612184491242,0.0011138881105568852,0.5731862387067361,1.1174311623211977,0.39864053234516794,2.959287566679312,0,0,1,0,0,0
heat_150,power_only,5005,1.649544788344828,0.013003396610621991,0.7071428571428572,0.0,1,0.8456784753163984,0.2984655965829961,1.1799645673786578,0.0012963291532189065,0.2804820020366466,1.1240165077289332,0.40619807580609557,5.3593102424281955,0,0,1,0,0,0
heat_150,power_only,5006,1.9901744325072666,0.01766677209843029,0.7357142857142858,0.0,1,0.844127167448455,0.42224232707031706,1.2351854219013148,0.001310551365546034,0.534842676630247,1.1141858901651838,0.39837904677838065,2.8764282661712315,0,0,1,0,0,0
heat_150,power_only,5007,0.5601364822432549,0.00269192219296874,0.6014285714285714,0.0,1,0.8461116064438884,0.44846305842079365,1.128109513068962,0.0010956996619681401,0.38842352660463014,1.1368938449585249,0.4248189763581225,4.119609353495126,0,0,1,0,0,0
heat_150,power_only,5008,1.1414235755595847,0.008220540962823923,0.7214285714285714,0.0,1,0.8409610728337366,0.3800273250394649,1.170759280951664,0.0011613337251078534,0.36525911957421536,1.123919556161462,0.40879490506049043,4.752209965301887,0,0,1,0,0,0
heat_150,power_only,5009,2.7411073727331976,0.0252355110804914,0.7842857142857143,0.0,1,0.8438900946719616,0.3046501928566905,1.2295067026137807,0.0010601956495790985,0.5886708785261687,1.109049310806763,0.3884974610584091,2.797135449447517,0,0,1,0,0,0
heat_150,power_only,5010,0.5207377047830852,0.0014850203598800829,0.4871428571428571,0.0,1,0.8476666691822702,0.351782860296497,1.0940692901575813,0.0014278241767862522,0.26489783532857347,1.1489406353893743,0.43251223418030826,5.714664439180305,0,0,1,0,0,0
heat_150,power_only,5011,1.1364505033713268,0.007520734573336343,0.6442857142857144,0.0,1,0.8456107770570469,0.3585532878676617,1.163954592147715,0.0012240064871252257,0.26719955545666524,1.1317027106714361,0.414017238062692,6.031471968503078,0,0,1,0,0,0
heat_150,power_only,5012,5.768383750867752,0.05519135757200253,0.8157142857142857,0.0,1,0.8395979768658093,0.4410544231434787,1.3489743227437254,0.0011123721006145433,0.46963192517579294,1.0834853839740946,0.3672341873418551,3.516023123982566,0,0,1,0,0,0
heat_150,power_only,5013,3.821671187106455,0.0341275829089683,0.7928571428571429,0.0,1,0.8427647677139772,0.416121105441955,1.2867027002794131,0.0010511053438732444,0.1706422887329826,1.0981191159650259,0.38018973570869685,6.6574989813577234,0,0,1,0,0,0
heat_150,power_only,5014,3.656893984306635,0.03334875749983279,0.77,0.0,1,0.8423237100334449,0.38828884308155487,1.290113432131407,0.0013341561192263,0.35228184199264556,1.1019360900085862,0.38431171920023677,4.90311780966617,0,0,1,0,0,0
heat_150,power_only,5015,0.3335692406418651,0.001227255839996296,0.5557142857142857,0.0,1,0.8458385161922432,0.33272861334929765,1.0780647686468106,0.0014601737821939172,0.6056482543215979,1.1444142047174655,0.42887509565915516,2.5013727502080902,0,0,1,0,0,0
heat_150,power_only,5016,5.060879538841972,0.04803147899727289,0.8014285714285714,0.0,1,0.8403818254585503,0.4054521706765703,1.3245139392477734,0.0012677487991328824,0.5210616378574171,1.0898364837478502,0.3732692484879107,3.661555788342014,0,0,1,0,0,0
heat_150,power_only,5017,3.504695854464501,0.03196763417092134,0.79,0.0,1,0.8409588111510692,0.26772233992974764,1.2451615045779492,0.0012008330835396879,0.350587974242959,1.1030067020830614,0.38312345498532663,4.626154927506038,0,0,1,0,0,0
heat_150,power_only,5018,1.470984626124696,0.012414677364619753,0.7528571428571429,0.0,1,0.8448751828005652,0.3217093728807012,1.1811329848944785,0.0011207484283042885,0.5435120104372474,1.1211033232913954,0.4021248050800535,2.981838572934196,0,0,1,0,0,0
heat_150,power_only,5019,0.9239778389266664,0.007431593391860427,0.7014285714285715,0.0,1,0.8432584878697181,0.4310028388254764,1.173336874055404,0.001228257750571296,0.6627002021900111,1.125542808779485,0.41177909879622177,1.9692535996275873,0,0,1,0,0,0
heat_150,power_only,5020,0.6481777391730013,0.004413336251670384,0.6014285714285714,0.0,1,0.8462889132525879,0.4011006243724915,1.1509935086191787,0.0014780181283525872,0.6074875906680659,1.1368592126247614,0.42257820300373916,2.4465694681043013,0,0,1,0,0,0
heat_150,power_only,5021,2.124673720575818,0.017862615313537195,0.7557142857142858,0.0,1,0.8432625070311496,0.3512115553055083,1.2086038621404966,0.0010597166358408323,0.35633571938126923,1.1141757033876922,0.3977043766749848,5.17742627774204,0,0,1,0,0,0
heat_150,power_only,5022,1.424914346030992,0.010237863405549627,0.6957142857142857,0.0,1,0.8463415035873947,0.372923355008457,1.1797280290192063,0.001398634134185768,0.22345527137824925,1.1263369551791298,0.40941970343147094,6.384881295794706,0,0,1,0,0,0
heat_150,power_only,5023,1.2212651565101869,0.008858442356914877,0.6728571428571428,0.0,1,0.8452405557036097,0.4442659797904611,1.1841285355994162,0.00128254935861426,0.2777033404819857,1.1284429829343863,0.41424395438985584,5.051442598814559,0,0,1,0,0,0
heat_150,power_only,5024,0.9175084147861476,0.007215173276738431,0.6471428571428571,0.0,1,0.8475430149051514,0.39530904486140145,1.165466913544629,0.0012507273651114835,0.6357013405837986,1.1316737529619818,0.41592160176820525,2.2561353351732674,0,0,1,0,0,0
heat_150,power_only,5025,4.459814424626316,0.04042023166670205,0.81,0.0,1,0.8407009924981238,0.43872544274346387,1.3321630999901515,0.001100014110452447,0.21201289401266246,1.0925336434098076,0.3764210668148901,6.85014089186266,0,0,1,0,0,0
heat_150,power_only,5026,0.7525934845145636,0.005321136450286676,0.6585714285714286,0.0,1,0.8442497100852356,0.4030825021975096,1.1627817544510606,0.0014060915470338374,0.5721346739946721,1.132104058458971,0.4179587438933134,2.737761814144668,0,0,1,0,0,0
heat_150,power_only,5027,1.717735341145058,0.012749660829435152,0.7385714285714287,0.0,1,0.8481050611714874,0.34523603018143545,1.1766029804625797,0.0014215641933946845,0.1612822865529088,1.122202050195161,0.40318789092081425,7.242633600347597,0,0,1,0,0,0
heat_150,power_only,5028,4.9812570356955215,0.04588298234868447,0.8185714285714286,0.0,1,0.8375779715499136,0.39524249304940223,1.3240416125590952,0.001160517706492268,0.24187231966900097,1.08846692326556,0.3709165690792119,6.375509740224631,0,0,1,0,0,0
