profile,architecture,controller,mean_L,cvar90_L,worst_L,mean_V,cvar90_V,failure_rate,mean_unsafe_duration,mean_final_I,min_final_I,fail_p_rate,fail_a_rate,fail_h_rate,fail_phi_rate,fail_m_rate,fail_I_rate,worst_max_a,worst_max_h,worst_max_p,worst_min_m,cooling_scale,supply_scale,impulse_scale,resource_score
heat_150,C2.20_S1.30_I1.00,a10_minimax_v07,2.4715337419636,3.4531607210699895,3.7032573173316274,1.4144002067098867e-06,1.4144002067098867e-06,0.02666666666666667,0.009249999999999998,1.0429829725173805,1.0262054275570922,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.2751935757077231,1.0267515699346192,0.7933421410833585,0.25948313124577604,2.2,1.3,1.0,1.5000000000000002
heat_150,C2.20_S1.10_I1.00,a10_minimax_v07,2.493587514815911,3.454958811781142,3.721519831231833,1.419672723735115e-06,1.419672723735115e-06,0.03333333333333333,0.009349999999999997,1.034277127014432,1.0044450844905919,0.0,0.0,0.02666666666666667,0.0,0.006666666666666667,0.0,0.2743358730279359,1.0267466896522872,0.7933420104981431,0.1324025550825506,2.2,1.1,1.0,1.3000000000000003
heat_150,C2.10_S1.20_I1.00,a10_minimax_v07,2.453552456310654,3.404673572590439,3.6531630265425665,2.9462385019493986e-06,2.9462385019493986e-06,0.05,0.014647222222222218,1.0386031193235017,1.0162786265259807,0.0,0.0,0.056666666666666664,0.0,0.0,0.0,0.27358631355383706,1.0327597205431938,0.7932557450076801,0.18913583930810549,2.1,1.2,1.0,1.3
heat_150,C2.10_S1.30_I1.00,a10_minimax_v07,2.441517713142746,3.3919820427017933,3.648637953585965,2.9473155434231424e-06,2.9473155434231424e-06,0.05,0.014658333333333327,1.0424218692499916,1.0259351539738761,0.0,0.0,0.056666666666666664,0.0,0.0,0.0,0.27373661912328795,1.0327619470840956,0.7932558075032784,0.26265518210449623,2.1,1.3,1.0,1.4000000000000001
heat_150,C2.10_S1.10_I1.00,a10_minimax_v07,2.4632434873159714,3.4022323500709524,3.6537144549658525,2.9543720782466558e-06,2.9543720782466558e-06,0.056666666666666664,0.014741666666666662,1.0341464272660332,1.00549354631095,0.0,0.0,0.056666666666666664,0.0,0.006666666666666667,0.0,0.2730009981939339,1.0327569227114823,0.7932556759724407,0.129828164569373,2.1,1.1,1.0,1.2000000000000002
heat_150,C2.00_S1.20_I1.00,a10_minimax_v07,2.4253713554707277,3.3490026170684613,3.603748597722905,5.620024028788514e-06,5.620024028788514e-06,0.07666666666666666,0.02321944444444444,1.0382644958417167,1.0153794903484674,0.0,0.0,0.07666666666666666,0.0,0.0,0.0,0.2721687841048079,1.038705603258171,0.7931691248665272,0.18704632072756378,2.0,1.2,1.0,1.2
heat_150,C2.00_S1.30_I1.00,a10_minimax_v07,2.4134651895456734,3.333132363350219,3.5956034682777025,5.622347695008829e-06,5.622347695008829e-06,0.07666666666666666,0.02321944444444444,1.0418775941840903,1.0256611599731236,0.0,0.0,0.07666666666666666,0.0,0.0,0.0,0.27230689466117847,1.0387079692254193,0.7931691877991882,0.26530144365104075,2.0,1.3,1.0,1.3
heat_150,C2.00_S1.10_I1.00,a10_minimax_v07,2.43513720409139,3.3499288933634763,3.5948163066947356,5.630611751132069e-06,5.630611751132069e-06,0.08333333333333333,0.023302777777777773,1.0340083599084449,1.0050991550634016,0.0,0.0,0.07666666666666666,0.0,0.006666666666666667,0.0,0.271662843468134,1.0387026097303689,0.7931690553164371,0.12712398216805773,2.0,1.1,1.0,1.1
heat_150,C1.90_S1.20_I1.00,a10_minimax_v07,2.3990863247624503,3.294495412150865,3.5438292077786744,1.014697252438964e-05,0.00010146641922096116,0.11,0.034574999999999995,1.0379497777747626,1.014657177859828,0.0,0.0,0.11,0.0,0.0,0.0,0.27077278837550484,1.0445464450170927,0.7930803892281857,0.18477484857431983,1.9,1.2,1.0,1.0999999999999999
heat_150,C1.90_S1.30_I1.00,a10_minimax_v07,2.38787882815267,3.2767498137439626,3.5378242326844402,1.015204180825005e-05,0.00010151704480316981,0.11,0.03460833333333333,1.0413445226525626,1.0247738027973465,0.0,0.0,0.11,0.0,0.0,0.0,0.270899969501779,1.0445490267777966,0.7930804525778224,0.26813923775658266,1.9,1.3,1.0,1.2
